tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,dog_breed_1,dog_breed_certainty_1,is_dog_1,main_expanded_url
821149554670182400,2017-01-17 00:18:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12.0,10.0,Luca,,9153,2172,German_shepherd,0.515933,True,https://twitter.com/dog_rates/status/821149554670182400
821107785811234820,2017-01-16 21:32:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11.0,10.0,,doggo,10083,2295,Pomeranian,0.85659,True,https://twitter.com/dog_rates/status/821107785811234820
821044531881721856,2017-01-16 17:20:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12.0,10.0,Flash,,13320,2470,Old_English_sheepdog,0.14802,True,https://twitter.com/dog_rates/status/821044531881721856
820749716845686786,2017-01-15 21:49:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13.0,10.0,Sunny,,33197,10675,golden_retriever,0.8380120000000001,True,https://twitter.com/dog_rates/status/820749716845686786
820314633777061888,2017-01-14 17:00:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14.0,10.0,,,3510,608,Gordon_setter,0.940724,True,https://twitter.com/dog_rates/status/820314633777061888
819952236453363712,2017-01-13 17:00:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13.0,10.0,Oliver,puppo,5601,1276,American_Staffordshire_terrier,0.925505,True,https://twitter.com/dog_rates/status/819952236453363712
819924195358416896,2017-01-13 15:08:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,11.0,10.0,,doggo,13554,5212,bathtub,0.100896,False,https://twitter.com/dog_rates/status/819924195358416896
819711362133872643,2017-01-13 01:03:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,11.0,10.0,Howie,,14174,3373,acorn_squash,0.8487040000000001,False,https://twitter.com/dog_rates/status/819711362133872643
819588359383371776,2017-01-12 16:54:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13.0,10.0,Jazzy,,10097,2124,Cardigan,0.5479350000000001,True,https://twitter.com/dog_rates/status/819588359383371776
819347104292290561,2017-01-12 00:55:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12.0,10.0,Anna,,7607,1300,Rottweiler,0.909106,True,https://twitter.com/dog_rates/status/819347104292290561
819238181065359361,2017-01-11 17:42:57,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Some happy pupper news to share. 10/10 for everyone involved 
https://t.co/MefMAZX2uv",10.0,10.0,,pupper,2411,436,,,,https://twitter.com/dog_rates/status/819238181065359361
819227688460238848,2017-01-11 17:01:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12.0,10.0,Finn,,24311,7226,Border_terrier,0.4824520000000001,True,https://twitter.com/dog_rates/status/819227688460238848
819004803107983360,2017-01-11 02:15:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14.0,10.0,Bo,doggo,91338,39691,standard_poodle,0.351308,True,https://twitter.com/dog_rates/status/819004803107983360
818627210458333184,2017-01-10 01:15:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13.0,10.0,Wafer,,23391,8057,Labrador_retriever,0.384188,True,https://twitter.com/dog_rates/status/818627210458333184
818614493328580609,2017-01-10 00:24:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12.0,10.0,Bear,,10380,2784,Chihuahua,0.450722,True,https://twitter.com/dog_rates/status/818614493328580609
818536468981415936,2017-01-09 19:14:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,11.0,10.0,Tom,,11504,2673,swing,0.999403,False,https://twitter.com/dog_rates/status/818536468981415936
818259473185828864,2017-01-09 00:53:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12.0,10.0,Florence,,11618,2470,miniature_schnauzer,0.367368,True,https://twitter.com/dog_rates/status/818259473185828864
818145370475810820,2017-01-08 17:20:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11.0,10.0,Autumn,,12949,2801,golden_retriever,0.621931,True,https://twitter.com/dog_rates/status/818145370475810820
817908911860748288,2017-01-08 01:40:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Looks like he went cross-eyed trying way too hard to use the force. 12/10 
https://t.co/bbuKxk0fM8",12.0,10.0,,,5112,852,,,,https://twitter.com/dog_rates/status/817908911860748288
817827839487737858,2017-01-07 20:18:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13.0,10.0,Buddy,,54596,29369,cocker_spaniel,0.387608,True,https://twitter.com/dog_rates/status/817827839487737858
817777686764523521,2017-01-07 16:59:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13.0,10.0,Dido,pupper,11299,2892,curly-coated_retriever,0.733256,True,https://twitter.com/dog_rates/status/817777686764523521
817536400337801217,2017-01-07 01:00:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12.0,10.0,Eugene,,12432,3283,pug,0.971358,True,https://twitter.com/dog_rates/status/817536400337801217
817423860136083457,2017-01-06 17:33:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,13.0,10.0,Ken,,35993,16134,ice_bear,0.3362,False,https://twitter.com/dog_rates/status/817423860136083457
817415592588222464,2017-01-06 17:00:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11.0,10.0,Strudel,,5915,1040,Doberman,0.806163,True,https://twitter.com/dog_rates/status/817415592588222464
817171292965273600,2017-01-06 00:49:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13.0,10.0,Tebow,,9214,2176,golden_retriever,0.295483,True,https://twitter.com/dog_rates/status/817171292965273600
817120970343411712,2017-01-05 21:29:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13.0,10.0,,,12861,2829,Saluki,0.568809,True,https://twitter.com/dog_rates/status/817120970343411712
817056546584727552,2017-01-05 17:13:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11.0,10.0,Chloe,,9049,1782,kelpie,0.8644149999999999,True,https://twitter.com/dog_rates/status/817056546584727552
816816676327063552,2017-01-05 01:20:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12.0,10.0,Timber,,10576,2190,malamute,0.668164,True,https://twitter.com/dog_rates/status/816816676327063552
816697700272001025,2017-01-04 17:27:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12.0,10.0,Binky,,10347,2384,Chihuahua,0.756992,True,https://twitter.com/dog_rates/status/816697700272001025
816450570814898180,2017-01-04 01:05:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,13.0,10.0,Moose,,32217,8779,web_site,0.35285700000000003,False,https://twitter.com/dog_rates/status/816450570814898180
816336735214911488,2017-01-03 17:33:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11.0,10.0,Dudley,,9079,2115,Labrador_retriever,0.91933,True,https://twitter.com/dog_rates/status/816336735214911488
816091915477250048,2017-01-03 01:20:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12.0,10.0,Comet,,9441,2332,Pomeranian,0.967345,True,https://twitter.com/dog_rates/status/816091915477250048
815990720817401858,2017-01-02 18:38:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11.0,10.0,Jack,doggo,5271,1127,Chihuahua,0.428756,True,https://twitter.com/dog_rates/status/815990720817401858
815966073409433600,2017-01-02 17:00:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13.0,10.0,,pupper,23662,9175,Tibetan_mastiff,0.506312,True,https://twitter.com/dog_rates/status/815966073409433600
815736392542261248,2017-01-02 01:48:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11.0,10.0,Akumi,,10395,2459,Border_collie,0.5489069999999999,True,https://twitter.com/dog_rates/status/815736392542261248
815639385530101762,2017-01-01 19:22:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12.0,10.0,Titan,,8672,1775,German_shepherd,0.8179529999999999,True,https://twitter.com/dog_rates/status/815639385530101762
815390420867969024,2017-01-01 02:53:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,13.0,10.0,,,10939,4117,restaurant,0.279846,False,https://twitter.com/dog_rates/status/815390420867969024
814986499976527872,2016-12-31 00:08:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11.0,10.0,Cooper,pupper,8077,1387,dalmatian,0.999828,True,https://twitter.com/dog_rates/status/814986499976527872
814638523311648768,2016-12-30 01:05:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12.0,10.0,Olivia,,11899,2932,golden_retriever,0.650814,True,https://twitter.com/dog_rates/status/814638523311648768
814530161257443328,2016-12-29 17:54:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12.0,10.0,Alf,,9141,2009,miniature_poodle,0.626913,True,https://twitter.com/dog_rates/status/814530161257443328
814153002265309185,2016-12-28 16:56:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12.0,10.0,Oshie,,30415,9393,golden_retriever,0.490068,True,https://twitter.com/dog_rates/status/814153002265309185
813910438903693312,2016-12-28 00:52:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11.0,10.0,Chubbs,doggo,9825,2030,Siberian_husky,0.6993550000000001,True,https://twitter.com/dog_rates/status/813910438903693312
813812741911748608,2016-12-27 18:24:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14.0,10.0,Gary,,38464,15171,French_bulldog,0.709146,True,https://twitter.com/dog_rates/status/813812741911748608
813800681631023104,2016-12-27 17:36:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12.0,10.0,Sky,,8822,1901,malamute,0.501159,True,https://twitter.com/dog_rates/status/813800681631023104
813217897535406080,2016-12-26 03:00:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13.0,10.0,,,19743,7911,Samoyed,0.905972,True,https://twitter.com/dog_rates/status/813217897535406080
813202720496779264,2016-12-26 02:00:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11.0,10.0,,doggo,9719,1952,cocker_spaniel,0.701852,True,https://twitter.com/dog_rates/status/813202720496779264
813187593374461952,2016-12-26 01:00:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13.0,10.0,,,20987,4723,golden_retriever,0.888181,True,https://twitter.com/dog_rates/status/813187593374461952
813172488309972993,2016-12-26 00:00:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,12.0,10.0,Eleanor,,9863,2073,doormat,0.954844,False,https://twitter.com/dog_rates/status/813172488309972993
813157409116065792,2016-12-25 23:00:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,12.0,10.0,Layla,,8206,2403,Siamese_cat,0.8439110000000001,False,https://twitter.com/dog_rates/status/813157409116065792
813142292504645637,2016-12-25 22:00:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13.0,10.0,,,8932,2553,beagle,0.848735,True,https://twitter.com/dog_rates/status/813142292504645637
813130366689148928,2016-12-25 21:12:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I've been informed by multiple sources that this is actually a dog elf who's tired from helping Santa all night. Pupgraded to 12/10,12.0,10.0,,,4726,481,,,,https://twitter.com/dog_rates/status/813130366689148928
813127251579564032,2016-12-25 21:00:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11.0,10.0,,doggo,12542,3389,Norwegian_elkhound,0.432416,True,https://twitter.com/dog_rates/status/813127251579564032
813112105746448384,2016-12-25 20:00:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,12.0,10.0,Toby,,10924,2980,dingo,0.287369,False,https://twitter.com/dog_rates/status/813112105746448384
813096984823349248,2016-12-25 19:00:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11.0,10.0,Rocky,doggo,11146,3894,Great_Dane,0.128056,True,https://twitter.com/dog_rates/status/813096984823349248
813081950185472002,2016-12-25 18:00:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11.0,10.0,Baron,,10451,2998,Doberman,0.909951,True,https://twitter.com/dog_rates/status/813081950185472002
813066809284972545,2016-12-25 17:00:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12.0,10.0,Tyr,,8420,2101,toy_terrier,0.7764,True,https://twitter.com/dog_rates/status/813066809284972545
813051746834595840,2016-12-25 16:00:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13.0,10.0,Bauer,,22165,7946,golden_retriever,0.914804,True,https://twitter.com/dog_rates/status/813051746834595840
812781120811126785,2016-12-24 22:04:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10.0,10.0,Swagger,,8036,2073,bull_mastiff,0.989316,True,https://twitter.com/dog_rates/status/812781120811126785
812709060537683968,2016-12-24 17:18:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12.0,10.0,Brandi,,7005,1544,Irish_setter,0.326873,True,https://twitter.com/dog_rates/status/812709060537683968
812503143955202048,2016-12-24 03:40:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",13.0,10.0,,,6422,1323,loupe,0.546856,False,https://twitter.com/dog_rates/status/812503143955202048
812466873996607488,2016-12-24 01:16:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,12.0,10.0,Mary,,8450,2093,bath_towel,0.0998035,False,https://twitter.com/dog_rates/status/812466873996607488
812372279581671427,2016-12-23 19:00:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13.0,10.0,Moe,,14483,3975,golden_retriever,0.7848729999999999,True,https://twitter.com/dog_rates/status/812372279581671427
811985624773361665,2016-12-22 17:23:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11.0,10.0,Ted,,7683,1523,Staffordshire_bullterrier,0.6105729999999999,True,https://twitter.com/dog_rates/status/811985624773361665
811744202451197953,2016-12-22 01:24:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13.0,10.0,Halo,,7987,1736,Pekinese,0.386082,True,https://twitter.com/dog_rates/status/811744202451197953
811647686436880384,2016-12-21 19:01:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good boy. Pupgraded to 11/10,11.0,10.0,,,5916,804,,,,https://twitter.com/dog_rates/status/811647686436880384
811627233043480576,2016-12-21 17:39:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10.0,10.0,Augie,,13526,3378,beagle,0.39628,True,https://twitter.com/dog_rates/status/811627233043480576
811386762094317568,2016-12-21 01:44:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11.0,10.0,Craig,pupper,22133,6917,Pembroke,0.804177,True,https://twitter.com/dog_rates/status/811386762094317568
810896069567610880,2016-12-19 17:14:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11.0,10.0,Hunter,,9588,1935,flat-coated_retriever,0.8208040000000001,True,https://twitter.com/dog_rates/status/810896069567610880
810657578271330305,2016-12-19 01:26:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11.0,10.0,Pavlov,,11622,2868,malamute,0.753521,True,https://twitter.com/dog_rates/status/810657578271330305
810284430598270976,2016-12-18 00:43:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13.0,10.0,Phil,,37460,12353,malamute,0.620768,True,https://twitter.com/dog_rates/status/810284430598270976
810254108431155201,2016-12-17 22:43:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12.0,10.0,Gus,,15546,3631,Staffordshire_bullterrier,0.292556,True,https://twitter.com/dog_rates/status/810254108431155201
809920764300447744,2016-12-17 00:38:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10.0,10.0,,,16399,4236,Norwich_terrier,0.397163,True,https://twitter.com/dog_rates/status/809920764300447744
809448704142938112,2016-12-15 17:23:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12.0,10.0,,,7344,1589,Greater_Swiss_Mountain_dog,0.375415,True,https://twitter.com/dog_rates/status/809448704142938112
809220051211603969,2016-12-15 02:14:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12.0,10.0,Kyro,,21106,6089,Pomeranian,0.8195110000000001,True,https://twitter.com/dog_rates/status/809220051211603969
809084759137812480,2016-12-14 17:16:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11.0,10.0,Wallace,,14013,3808,vizsla,0.911412,True,https://twitter.com/dog_rates/status/809084759137812480
808838249661788160,2016-12-14 00:57:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13.0,10.0,Ito,,10711,3302,Rottweiler,0.36953,True,https://twitter.com/dog_rates/status/808838249661788160
808733504066486276,2016-12-13 18:01:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12.0,10.0,,pupper,8386,2350,seat_belt,0.779137,False,https://twitter.com/dog_rates/status/808733504066486276
808501579447930884,2016-12-13 02:39:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12.0,10.0,Koda,,11943,2813,Airedale,0.4542390000000001,True,https://twitter.com/dog_rates/status/808501579447930884
